id,predict_data,mse,rmse,mape,shap,smooth,skip
1029,"[ 22.714375   14.596847   19.398985   23.278555   21.624157   16.184523
  14.991365   17.73069    17.20019     6.6054707  11.246304   11.813617
  17.030668   22.290915   16.86113    13.647108    2.0505025   9.670472
   9.553705   14.404406   18.9256     19.112234   25.63519    31.366749
  27.93865    27.661947   33.83207    30.316668   35.947964   35.015327
  38.982754   44.78712    49.001583   59.535904   53.14441    61.258537
  73.69739    75.06108    79.162254   85.06216    86.992584   85.640144
  90.05       90.15131    95.42947   100.61756    98.07785   105.11814
 110.06102   110.760796  110.55445   113.67303   118.43786   117.83353
 118.479706  114.80683   120.88873   124.86939   129.96591   128.65268
 124.613686  116.37713   110.75795   115.41979   114.115814  118.70881
 113.16067   120.39447   112.049904  112.08054   117.15621   113.77362
 111.159004  111.33014   109.666985  107.13097   105.824005  109.74865
 100.31063   114.433846  106.24332   107.13168   100.14636   100.82675
  93.96587    85.52688    87.25631    89.47647   101.35525    94.414665
  93.7455     92.31313    93.0391     95.207306   79.66317    75.3748
  82.61711    82.15621    72.03129    72.77481    78.49023    72.16971
  77.748276   65.89843    73.84157    68.30881    75.59671    70.13759
  72.40802    69.6792     60.50036    58.833347   53.010555   55.920074
  52.208855   53.981617   48.771984   48.454483   40.48447    38.19961  ]",769.1328613856068,27.73324469631361,0.46614521937084785,-11.055892190491068,rolling13,1
1030,"[ 22.558659   14.652225   19.514265   23.506138   22.015894   16.642387
  15.634272   18.525671   18.031773    7.6358023  12.356561   13.03504
  18.29326    23.732464   18.526514   15.34483     4.0710807  11.850372
  11.660401   16.712025   21.39041    21.434168   28.139488   34.08753
  30.81411    30.690376   36.89348    33.3301     39.024586   38.170113
  42.085384   47.89355    52.121082   62.590736   56.263863   64.29777
  76.66847    77.990204   82.019196   87.93638    89.75114    88.28209
  92.43101    92.47955    97.56653   102.68844    99.989716  106.841156
 111.66294   112.30401   111.87366   114.88262   119.60229   118.76206
 119.36623   115.490524  121.51372   125.3406    130.31673   128.98778
 124.69654   116.28446   110.65984   115.04905   113.77199   118.25076
 112.65782   119.79164   111.37019   111.38014   116.38802   113.14139
 110.52968   110.56156   108.940384  106.29603   104.90158   108.76649
  99.26828   113.379974  105.203926  106.146355   99.179276   99.85246
  93.14644    84.79468    86.547775   88.82295   100.61851    93.81011
  93.219315   91.72437    92.472336   94.70009    79.248825   75.050705
  82.20601    81.71245    71.73116    72.46451    78.261894   71.956505
  77.699715   65.79699    73.7722     68.210915   75.56769    70.1174
  72.446915   69.77201    60.684643   59.014038   53.32109    56.137913
  52.40613    54.185173   48.914753   48.54355    40.683136   38.509083 ]",736.3539237697514,27.135842050132727,0.3967530669469786,-29.675970179641116,rolling13,1
1031,"[ 22.255125  14.582058  19.497519  23.611189  22.291372  16.984571
  16.183716  19.237684  18.781366   8.621105  13.392418  14.190338
  19.507095  25.126852  20.164999  17.02184    6.093642  14.044327
  13.777677  19.03307   23.879112  23.749308  30.645746  36.816216
  33.706234  33.736004  39.940277  36.356106  42.11063   41.319412
  45.164074  50.990154  55.255215  65.60479   59.333733  67.25771
  79.548325  80.80441   84.76494   90.69334   92.392715  90.79494
  94.64909   94.63936   99.51928  104.55678  101.691734 108.326965
 113.00369  113.57171  112.89398  115.78444  120.4754   119.401405
 119.963295 115.8703   121.842766 125.50444  130.35364  129.01459
 124.43722  115.83493  110.21605  114.33774  113.10852  117.462166
 111.83054  118.86935  110.37635  110.3551   115.27801  112.21022
 109.588295 109.4752   107.894936 105.134285 103.64219  107.41252
  97.84958  111.92142  103.78942  104.77663   97.80677   98.4539
  91.93954   83.657875  85.430405  87.75719   99.44713   92.778
  92.27214   90.68431   91.444855  93.73624   78.3922    74.25903
  81.307556  80.75165   70.89376   71.63019   77.498795  71.192635
  77.10963   65.13653   73.14999   67.573616  75.0007    69.55435
  71.95223   69.35832   60.35866   58.682972  53.157963  55.863903
  52.119408  53.927105  48.586002  48.157097  40.441063  38.38374 ]",719.4227071610651,26.822056355937086,0.3602315712944234,-47.784751522685994,rolling13,1
1032,"[ 21.987522  14.539713  19.514503  23.743402  22.585562  17.349144
  16.75757   19.967182  19.54942    9.625264  14.454472  15.354914
  20.721586  26.534956  21.811005  18.710075   8.124155  16.250057
  15.923876  21.38065   26.399122  26.104797  33.192017  39.57744
  36.63185   36.811825  43.02078   39.408764  45.215767  44.489975
  48.27201   54.112606  58.41547   68.64478   62.419827  70.2393
  82.4521    83.635056  87.51819   93.44825   95.03921   93.29961
  96.86178   96.78943  101.44616  106.37968  103.34725  109.76108
 114.28557  114.77528  113.853386 116.61027  121.26744  119.95219
 120.467064 116.157486 122.07055  125.563675 130.28468  128.92787
 124.07961  115.27677  109.65913  113.527016 112.34127  116.57868
 110.90694  117.85254  109.29337  109.24839  114.09768  111.20345
 108.58348  108.333084 106.8146   103.9468   102.36918  106.066895
  96.44698  110.492935 102.41662  103.45591   96.508316  97.14587
  90.830025  82.62942   84.44803   86.82953   98.43154   91.90862
  91.499466  89.83484   90.631134  92.979706  77.75204   73.71065
  80.65852   80.055046  70.32448   71.06671   77.01556   70.716255
  76.806305  64.77563   72.82936   67.240364  74.7323    69.293686
  71.758484  69.23619   60.329784  58.641552  53.270008  55.873005
  52.11296   53.939465  48.527897  48.03573   40.452095  38.49719 ]",704.2210359525048,26.53716329890037,0.33277886124752115,-46.118050337564085,rolling13,1
1033,"[ 21.720863  14.491326  19.51874   23.872921  22.876654  17.706963
  17.314747  20.68404   20.30029   10.603556  15.495421  16.48965
  21.903233  27.913338  23.416162  20.349642  10.097342  18.41089
  18.024418  23.68491   28.868568  28.409323  35.68077   42.28416
  39.49418   39.82078   46.04164   42.400642  48.266113  47.60572
  51.323475  57.180317  61.526672  71.638756  65.461685  73.184586
  85.32203   86.43397   90.24442   96.16851   97.66182   95.78676
  99.06248   98.92352  103.370705 108.19854  104.99698  111.20006
 115.575    115.98135  114.817345 117.44117  122.059975 120.50489
 120.96322  116.44589  122.30175  125.62193  130.22295  128.83807
 123.7267   114.72929  109.08923  112.71469  111.572876 115.6873
 109.97774  116.84162  108.216606 108.14096  112.91388  110.18727
 107.555046 107.18542  105.733246 102.757355 101.09207  104.71727
  95.05575  109.064766 101.04285  102.12638   95.19787   95.816475
  89.69965   81.574356  83.43787   85.870674  97.383675  90.99866
  90.68374   88.93614   89.768524  92.167046  77.05367   73.10511
  79.9544    79.30022   69.682335  70.43067   76.46136   70.16635
  76.41441   64.3281    72.42627   66.827896  74.38445   68.95356
  71.484634  69.03862   60.230835  58.53436   53.318684  55.820293
  52.05058   53.90516   48.430283  47.877098  40.429234  38.578953]",693.0802276361964,26.326416916021753,0.31194583566259376,9.428815955272523,rolling13,1
1034,"[ 21.679338  14.656006  19.720995  24.220274  23.379543  18.27887
  18.06866   21.605673  21.242638  11.765136  16.735018  17.795307
  23.232582  29.451443  25.159164  22.10525   12.170606  20.704136
  20.259012  26.123243  31.453754  30.819437  38.253952  45.07179
  42.405518  42.868084  49.107445  45.412964  51.343098  50.740593
  54.378994  60.234127  64.62915   74.619576  68.49056   76.12676
  88.185646  89.218796  92.94624   98.83485  100.24978   98.242516
 101.23102  101.01296  105.26345  109.966675 106.58611  112.58959
 116.818016 117.13073  115.719025 118.202446 122.77017  120.97127
 121.35738  116.65414  122.45203  125.582634 130.08147  128.65112
 123.29972  114.11554  108.40506  111.81289  110.71807  114.69636
 108.95993  115.76603  107.07995  106.969215 111.6661   109.09722
 106.43295  105.975395 104.61514  101.52418   99.771805 103.32435
  93.64418  107.597275  99.63087  100.75049   93.85089   94.43965
  88.53835   80.48858   82.411674  84.88647   96.31353   90.06226
  89.85113   88.01668   88.8984    91.338425  76.34331   72.51579
  79.27169   78.570564  69.05119   69.80549   75.923004  69.64493
  76.02221   63.897144  72.05895   66.462524  74.0817    68.67003
  71.26707   68.9071    60.22559   58.531067  53.46776   55.877285
  52.10977   54.00806   48.491676  47.87837   40.57603   38.828896]",684.9038029128367,26.170666841195253,0.2990359781923347,19.108002245168162,rolling13,1
1035,"[ 21.97275   15.173453  20.285809  24.90978   24.215137  19.195753
  19.192955  22.889036  22.55524   13.320307  18.357258  19.493896
  24.939444  31.360783  27.291788  24.255491  14.6506    23.379723
  22.88563   28.937107  34.416405  33.593994  41.18922   48.203312
  45.657616  46.25032   52.473587  48.7012    54.670544  54.113823
  57.650513  63.474392  67.89112   77.73248   71.63934   79.157295
  91.11204   92.048546  95.66224  101.5147   102.81628  100.65817
 103.329994 103.03351  107.04485  111.61185  108.04654  113.81798
 117.8925   118.1226   116.447655 118.783394 123.30694  121.26094
 121.597626 116.69992  122.43327  125.37894  129.77026  128.31616
 122.711975 113.331825 107.59797  110.77905  109.73777  113.58864
 107.831024 114.563255 105.821    105.70003  110.32788  107.94365
 105.28445  104.70836  103.446045 100.246704  98.41807  101.89664
  92.17328  106.08894   98.1947    99.37289   92.52088   93.1019
  87.44047   79.48665   81.48313   84.00514   95.34749   89.25916
  89.16752   87.25802   88.19675   90.70039   75.83934   72.147804
  78.81159   78.07176   68.687355  69.44978   75.64555   69.401054
  75.93109   63.776638  72.0054    66.404854  74.07999   68.69244
  71.357086  69.08463   60.534096  58.82964   53.907932  56.22225
  52.446194  54.3751    48.809963  48.130184  40.979637  39.330124]",676.1883526584677,26.00362191423471,0.2846006112483482,45.12836276759993,rolling13,1
1036,"[ 22.306587  15.742741  20.906918  25.650785  25.102312  20.171455
  20.390842  24.24821   23.950851  14.972508  20.074186  21.295736
  26.750326  33.372257  29.539547  26.522535  17.259003  26.181078
  25.639915  31.877073  37.509674  36.490448  44.24897   51.457245
  49.03259   49.755722  55.94749   52.088894  58.09081   57.574646
  60.993923  66.77675   71.20538   80.881744  74.81787   82.202255
  94.040215  94.86991   98.35938  104.17367  105.34141  103.0266
 105.362076 104.9852   108.738884 113.162926 109.40829  114.92874
 118.847786 118.99904  117.04788  119.23395  123.71945  121.42735
 121.725586 116.62828  122.29975  125.06173  129.3432   127.88092
 122.01066  112.43377  106.70145  109.652    108.67377  112.40232
 106.629295 113.28621  104.49727  104.37928  108.9403   106.76156
 104.12482  103.41483  102.25893   98.95407   97.05186  100.45385
  90.681915 104.56204   96.74824   97.9915    91.187744  91.765076
  86.35681   78.49955   80.56649   83.13224   94.38266   88.46459
  88.495056  86.50149   87.48993   90.06557   75.33472   71.77247
  78.331085  77.5397    68.29732   69.06164   75.318375  69.10748
  75.79231   63.60191   71.8957    66.28667   74.00713   68.64097
  71.36876   69.190445  60.769035  59.048832  54.261932  56.477695
  52.687508  54.647125  49.031483  48.281696  41.292084  39.74237 ]",670.9998074135442,25.903663976618137,0.2734329792847673,8.729659304495243,rolling13,1
1037,"[ 22.616913  16.333897  21.58276   26.394943  25.995537  21.16474
  21.66533   25.666796  25.437971  16.761732  21.888725  23.257088
  28.745878  35.53841   32.004086  29.044024  20.166597  29.206667
  28.62021   35.02649   40.843884  39.6214    47.57505   54.965687
  52.708115  53.573215  59.679028  55.747116  61.74647   61.265255
  64.557945  70.294495  74.69766   84.177925  78.13022   85.32374
  97.01815   97.73057  101.07872  106.9008   107.85916  105.36419
 107.32359  106.88666  110.31605  114.61628  110.68065  115.891045
 119.64313  119.744995 117.50228  119.54643  124.02646  121.49418
 121.80888  116.467186 122.07621  124.68576  128.823    127.41318
 121.21618  111.42321  105.8292   108.49567  107.59025  111.226135
 105.430885 111.95854  103.124596 103.04498  107.54276  105.62506
 103.08259  102.14797  101.06317   97.66693   95.697296  99.00966
  89.12067  103.00757   95.28983   96.63282   89.87126   90.478546
  85.32813   77.5826    79.70141   82.326454  93.47046   87.75883
  87.910255  85.83925   86.85244   89.54112   74.944084  71.46916
  77.904594  77.05066   68.00927   68.77357   75.0618    68.87872
  75.78787   63.535793  71.86676   66.22464   73.983505  68.6242
  71.41552   69.3244    60.992157  59.22907   54.57479   56.669693
  52.83481   54.79196   49.08395   48.2563    41.428265  39.980385]",667.8419763900287,25.842638727305474,0.2706241344249069,-0.7748085270098368,rolling13,1
1038,"[ 22.354979  16.4261    21.814766  26.615147  26.383411  21.657007
  22.533136  26.653137  26.551224  18.240997  23.315657  24.954912
  30.558125  37.46104   34.330753  31.506424  23.091818  32.11771
  31.478329  38.039417  44.106567  42.685318  50.906303  58.479923
  56.494907  57.533974  63.47771   59.545204  65.49914   65.05779
  68.23055   73.958885  78.295944  87.543625  81.498276  88.418396
  99.943794 100.54193  103.76178  109.69414  110.327034 107.63168
 109.168945 108.71468  111.73847  115.97403  111.88314  116.70299
 120.272224 120.37244  117.82758  119.75843  124.29724  121.55017
 121.96527  116.292854 121.8514   124.37274  128.30157  127.042076
 120.40037  110.36623  105.13874  107.42622  106.6071   110.198814
 104.35812  110.66681  101.78598  101.783745 106.212395 104.64602
 102.29673  100.99188   99.88899   96.42867   94.39122   97.5887
  87.482216 101.43632   93.83308   95.316864  88.55263   89.22927
  84.314606  76.67865   78.78233   81.493454  92.49591   87.02619
  87.27044   85.111595  86.0806    88.9393    74.46424   70.95207
  77.22447   76.26582   67.49176   68.252914  74.51756   68.31839
  75.56456   63.17848   71.48054   65.75928   73.54766   68.14966
  71.003395  68.98998   60.64443   58.793133  54.28577   56.2134
  52.28491   54.192684  48.30993   47.39711   40.72956   39.39769 ]",668.4216241470211,25.853851244002723,0.2706984780539582,9.919411806109927,rolling13,1
1039,"[ 21.244505   15.7025795  21.24841    26.023808   25.999357   21.365437
  22.63549    26.888826   26.939222   19.012106   24.013079   25.990751
  31.787598   38.773083   36.103706   33.434887   25.530497   34.518047
  33.783894   40.526966   46.877678   45.259693   53.796947   61.59418
  59.946205   61.19045    66.98475    63.114986   69.05276    68.66457
  71.74688    77.52056    81.80467    90.841675   84.81926    91.45552
 102.83448   103.34455   106.484055  112.58794   112.867744  109.98938
 111.10741   110.65988   113.297775  117.5309    113.30692   117.72637
 121.122154  121.23379   118.38754   120.24367   124.871185  121.91927
 122.464096  116.42527   121.95648   124.41398   128.10165   127.03969
 119.88325   109.60939   104.82932   106.666885  105.9473    109.5096
 103.61112   109.66812   100.7327    100.79411   105.132385  103.937805
 101.783195  100.04117    98.85659    95.31548    93.17314    96.20719
  85.82652    99.83985    92.31477    93.921394   87.07493    87.78688
  83.061005   75.493965   77.50421    80.29813    91.107506   85.84762
  86.13612    83.84611    84.69137    87.7266     73.31703    69.65591
  75.71279    74.586586   66.06778    66.80223    73.002914   66.734726
  74.3513     61.754696   69.9813     64.16309    71.98935    66.52501
  69.4335     67.49355    59.083366   57.147972   52.82343    54.54975
  50.512352   52.36919    46.2777     45.287643   38.781967   37.599964 ]",665.7004807873628,25.80117208165867,0.2722824623808609,-6.005579668741382,rolling13,1
1040,"[ 20.35859   15.136129  20.746374  25.63998   25.858324  21.296022
  22.804106  27.27596   27.391151  19.772865  24.80982   26.99918
  32.93961   40.07318   37.767345  35.109272  27.655468  36.82903
  35.917316  42.90967   49.45456   47.593967  56.372604  64.45516
  63.0192    64.45481   70.25282   66.375496  72.43161   72.08889
  75.09368   80.88882   85.21366   94.130264  88.20953   94.68288
 105.98766  106.43832  109.52427  115.69324  115.79753  112.79907
 113.56894  113.08558  115.52816  119.75286  115.372574 119.52356
 122.79072  122.845566 119.69804  121.49334  126.12951  122.92263
 123.49383  117.20275  122.71577  125.006935 128.52472  127.55608
 119.987854 109.520355 104.87257  106.2941   105.675255 109.114655
 103.19234  109.103615 100.083855 100.10216  104.31112  103.34709
 101.18053   99.14854   97.93352   94.19232   91.863625  94.6484
  84.04265   97.96618   90.40429   92.02524   85.04286   85.639435
  81.08847   73.542725  75.463066  78.28219   88.86246   83.710266
  84.032845  81.5668    82.289925  85.425476  71.029854  67.30359
  73.143524  71.84339   63.46665   64.14842   70.340935  64.03201
  71.88139   59.10302   67.331154  61.489136  69.41424   63.95484
  66.92582   65.07971   56.760292  54.859077  50.781284  52.332314
  48.2647    50.16563   43.97793   42.94215   36.62515   35.634018]",659.0623896681044,25.672210455434186,0.27285232168099155,-7.443295134779243,rolling13,1
1041,"[ 20.431469  15.579889  21.276585  26.193226  26.594124  22.105207
  23.953074  28.551052  28.747656  21.494959  26.406588  28.898659
  34.953487  42.14252   40.23177   37.692238  30.678545  39.81095
  38.77639   45.903595  52.65223   50.538837  59.558     67.82386
  66.63245   68.23595   73.83992   70.013435  76.0399    75.70881
  78.581856  84.38528   88.68228   97.3379    91.46804   97.64455
 108.78193  109.142815 112.13543  118.44287  118.26599  115.108
 115.46971  114.9919   117.115105 121.34517  116.820786 120.63151
 123.71398  123.76972  120.3286   122.05886  126.765915 123.368164
 124.03277  117.418724 122.895256 125.09256  128.4115   127.571526
 119.53114  108.83906  104.50619  105.51525  104.97662  108.29984
 102.32638  108.00151   98.86832   98.88531  102.95879  102.33236
 100.24716   97.85082   96.49404   92.62733   90.175995  92.72015
  81.84232   95.75981   88.27968   90.00406   82.932365  83.52672
  79.199875  71.74058   73.58799   76.5047    86.898544  81.98662
  82.38825   79.8209    80.4658    83.7982    69.57172   65.76207
  71.485954  70.09768   61.98229   62.7154    68.93508   62.611713
  70.84062   57.93284   66.166794  60.277798  68.31589   62.83721
  65.9245    64.1925    55.869072  53.930866  50.126194  51.48036
  47.362606  49.259346  42.893795  41.801903  35.69658   34.856342]",658.5873256291484,25.662956291689163,0.2755672917214611,-4.942894948357885,rolling13,1
1042,"[ 19.636408  15.201245  21.049234  25.910923  26.502905  22.092274
  24.368662  29.065239  29.41799   22.558783  27.301083  30.206894
  36.46108   43.65546   42.218166  39.879875  33.361435  42.333725
  41.199284  48.454327  55.47516   53.152145  62.482384  70.935684
  70.09198   71.89177   77.24788   73.53805   79.49319   79.19719
  81.94154   87.80166   92.016    100.400536  94.54821  100.374855
 111.32107  111.60246  114.526566 121.06227  120.476074 117.15391
 117.07718  116.63611  118.36358  122.64416  117.9999   121.40255
 124.304306 124.409996 120.677216 122.36689  127.202965 123.65873
 124.48789  117.479195 122.94147  125.12319  128.19714  127.57816
 118.9728   108.05742  104.25526  104.80434  104.36028  107.63803
 101.59481  106.97982   97.76762   97.847336 101.80348  101.603615
  99.72327   96.857185  95.317     91.39537   88.84837   91.19695
  80.026436  94.01128   86.643715  88.51286   81.32581   81.97339
  77.834526  70.445015  72.14569   75.173325  85.362755  80.69984
  81.13548   78.43758   78.93062   82.49169   68.384254  64.35152
  69.90336   68.357834  60.530426  61.28453   67.43925   61.035908
  69.693825  56.575096  64.729004  58.726074  66.81719   61.24609
  64.41522   62.786877  54.331684  52.289536  48.707806  49.83708
  45.61036   47.457996  40.84611   39.686882  33.775723  33.09398 ]",650.0398041911583,25.4958781804267,0.27558454250409914,10.102197363149667,rolling13,1
1043,"[ 18.119432  14.093581  20.081553  24.925425  25.757448  21.4058
  24.05635   28.901974  29.409136  22.917198  27.541718  30.856813
  37.361904  44.57412   43.620422  41.42667   35.420334  44.315685
  43.017593  50.458546  57.744553  55.208187  64.8621    73.56896
  73.08043   75.093185  80.300385  76.71161   82.68435   82.436584
  85.09595   91.041595  95.21126  103.40822   97.62021  103.1504
 113.96323  114.20317  117.1075   123.87694  122.92469  119.47676
 119.00419  118.59971  120.02546  124.40625  119.65629  122.69618
 125.45476  125.59332  121.57482  123.263115 128.21425  124.501884
 125.48357  118.107376 123.57776  125.725716 128.55894  128.1666
 118.98804  107.87259  104.550125 104.5917   104.25823  107.48316
 101.378075 106.49242   97.192764  97.29159  101.10813  101.28395
  99.54294   96.20786   94.472206  90.43855   87.73045   89.8208
  78.32679   92.31989   84.97299   86.924644  79.53587   80.1434
  76.13618   68.7606    70.25276   73.35806   83.28172   78.78113
  79.194954  76.31041   76.57833   80.32981   66.24085   61.925865
  67.24455   65.47321   57.870853  58.592728  64.65382   58.130753
  67.174065  53.781773  61.83368   55.723083  63.885944  58.226597
  61.45786   59.92211   51.363384  49.266876  45.94152   46.828144
  42.500977  44.32823   37.49061   36.283283  30.560358  30.083248]",633.8463236508467,25.176304805329288,0.27563316302679935,5.0354880956916155,rolling13,1
1044,"[ 17.993307  14.289963  20.270092  25.304394  26.405481  22.102737
  24.909632  30.018295  30.531645  24.318724  28.978584  32.502193
  39.114086  46.439938  45.820107  43.54671   37.95607   47.088352
  45.51348   53.20652   60.599937  57.74803   67.581184  76.593124
  76.2263    78.41447   83.64812   80.01166   86.16204   85.92619
  88.47064   94.39527   98.6231   106.72198  101.10912  106.48577
 117.227776 117.44103  120.30161  127.11974  126.0439   122.54011
 121.737    121.29957  122.661255 127.10464  122.1919   125.04113
 127.71063  127.79149  123.462906 125.151344 130.08823  126.11996
 127.11157  119.5432   125.01363  126.960754 129.66801  129.34439
 119.75996  108.502075 105.18893  104.77469  104.54794  107.56132
 101.45498  106.44245   96.999306  96.97965  100.603806 100.957565
  99.0681    95.472435  93.62894   89.29854   86.32651   88.02509
  76.258514  90.05352   82.57818   84.48601   76.867584  77.24522
  73.39993   66.01993   67.35602   70.46627   80.091736  75.66365
  76.088905  72.99344   73.08664   76.95295   62.871166  58.481674
  63.608917  61.661736  54.185917  54.862797  60.94523   54.407112
  63.661106  50.098186  58.205517  52.104393  60.443428  54.83462
  58.16156   56.758797  48.37163   46.396706  43.417583  44.111565
  39.805687  41.744072  34.859955  33.645206  28.168837  27.943424]",618.7117873874054,24.873917813392513,0.2808285446933276,-15.959775649104099,rolling13,1
1045,"[ 21.002684  17.569088  23.401484  28.77272   30.082329  25.84905
  28.701008  34.100216  34.475513  28.500721  33.232265  36.804966
  43.272575  50.752197  50.302605  47.815475  42.507942  52.011635
  50.145317  58.03374   65.36282   62.0718    71.89792   81.14146
  80.62534   82.90927   88.12496   84.24632   90.56015   90.2601
  92.530624  98.24987  102.53773  110.45133  105.0459   110.28038
 120.871765 121.007454 123.70286  130.38342  129.30548  125.766716
 124.594215 124.05731  125.43034  129.83571  124.668655 127.41537
 129.99364  129.97571  125.28671  126.929695 131.7563   127.503044
 128.39989  120.771355 126.205444 127.828186 130.53409  130.1248
 120.28844  108.92961  105.26493  104.52386  104.38287  107.01516
 100.96467  105.93236   96.29633   96.1022    99.50129   99.959694
  97.74718   94.09146   92.21645   87.50833   84.2792    85.53264
  73.60044   87.07637   79.490814  81.34346   73.59535   73.70469
  70.16859   62.86341   64.16703   67.27014   76.646194  72.366974
  72.92705   69.67304   69.74271   73.74483   59.847824  55.66496
  60.761703  58.795387  51.471302  52.19143   58.44236   52.06484
  61.433517  47.91335   56.281048  50.282528  58.869522  53.43474
  56.932285  55.75404   47.7603    45.99586   43.409325  43.97604
  39.801655  41.951584  35.165165  33.958057  28.834158  28.850155]",610.4568458484755,24.707424913342862,0.2874419400542977,-0.3313144713303666,rolling13,1
1046,"[ 25.63257   22.483515  28.174929  33.839783  35.270382  31.142136
  34.125225  39.750057  39.997116  34.28956   39.02848   42.656017
  48.868     56.473713  56.16389   53.517315  48.450146  58.209652
  56.15738   64.139595  71.38166   67.635956  77.40165   86.76733
  86.04119   88.37067   93.38975   89.20266   95.53185   95.13063
  96.99165  102.41243  106.65826  114.23556  108.953094 113.94317
 124.24985  124.237206 126.66499  133.16925  131.97699  128.36064
 126.719124 126.06464  127.30155  131.58089  126.11643  128.68376
 131.13368  131.05234  125.96951  127.51319  132.24564  127.75598
 128.58235  120.881935 126.25862  127.58539  130.32108  129.82674
 119.75067  108.29243  104.3467   103.384995 103.3289   105.57973
  99.60128  104.5542    94.76293   94.48828   97.69719   98.37361
  95.95191   92.26059   90.40701   85.4275    82.050735  82.96113
  70.95937   84.183945  76.64327   78.53855   70.7936    70.76592
  67.66115   60.51172   61.859035  64.98833   74.18854   70.18873
  70.96421   67.60012   67.738655  71.943886  58.369633  54.476727
  59.62693   57.71149   50.621727  51.447464  57.863804  51.709873
  61.20552   47.827854  56.500523  50.57916   59.34842   54.07194
  57.75193   56.850124  49.223938  47.58815   45.311832  45.7774
  41.721836  44.067467  37.373634  36.14688   31.419619  31.624395]",610.923030050976,24.716857204162828,0.29030078225943917,15.159314018942858,rolling13,1
1047,"[ 29.498646  26.637136  32.256214  38.140545  39.66953   35.658787
  38.8476    44.665024  44.859436  39.429893  44.177418  47.889946
  53.89674   61.630123  61.492695  58.749943  53.947422  63.901787
  61.745743  69.81336   77.03083   72.8965    82.64892   92.123695
  91.26149   93.63759   98.430885  93.95849  100.252464  99.77325
 101.2311   106.383026 110.53809  117.76637  112.535995 117.25994
 127.262085 127.08154  129.24187  135.59541  134.19493  130.47035
 128.33936  127.5663   128.5658   132.68434  126.9352   129.25339
 131.5691   131.44302  125.97332  127.39426  132.06564  127.36843
 128.16289  120.35379  125.68095  126.76859  129.5136   128.98987
 118.647804 107.08316  103.009705 101.86733  101.91396  103.87493
  97.965034 102.90033   93.0277    92.75858   95.830864  96.80028
  94.3107    90.55015   88.78138   83.63571   80.17496   80.86116
  68.845146  81.90079   74.47668   76.4568    68.75884   68.67235
  65.99959   58.999683  60.394688  63.5511    72.60032   68.88064
  69.85349   66.36466   66.56041   70.95799   57.657932  53.992523
  59.141857  57.218876  50.350376  51.243656  57.733612  51.748394
  61.354927  48.072815  56.977325  51.078148  59.92822   54.743515
  58.55009   57.904743  50.55319   48.96143   46.88661   47.25169
  43.257378  45.754135  39.111504  37.839558  33.470306  33.834236]",611.229133903209,24.723048636913873,0.2863508637336872,-2.302272254756815,rolling13,1
1048,"[ 31.981401  29.39857   34.997265  41.040424  42.668503  38.764626
  42.19387   48.17909   48.377754  43.226337  47.96824   51.796963
  57.69361   65.54417   65.61086   62.830486  58.3128    68.41664
  66.196175  74.35821   81.61497   77.16194   86.96037   96.55322
  95.64946   98.086815 102.66805   97.99845  104.25112  103.720856
 104.8395   109.80635  113.88184  120.78318  115.56644  120.033905
 129.76741  129.42725  131.37514  137.62865  135.99278  132.15155
 129.56317  128.68878  129.4219   133.38855  127.39685  129.43971
 131.62013  131.45535  125.63501  126.93768  131.58784  126.71651
 127.50621  119.55444  124.85095  125.754135 128.4748   127.96813
 117.33353  105.65503  101.57621  100.26656  100.42596  102.179855
  96.32224  101.22988   91.3228    91.08968   94.05433   95.34573
  92.862236  88.9969    87.3194    82.069984  78.54808   79.07073
  67.051155  79.986664  72.703476  74.7683    67.09934   66.981316
  64.68964   57.7959    59.210884  62.39057   71.29292   67.81094
  68.93575   65.29946   65.51162   70.07093   56.97312   53.428524
  58.515182  56.517906  49.820786  50.750008  57.24371   51.348396
  61.06323   47.801147  56.855614  50.94831   59.822018  54.67047
  58.56128   58.138718  50.961266  49.364136  47.443382  47.698788
  43.72579   46.340282  39.701252  38.374115  34.31302   34.816425]",606.1536218664572,24.620187283334324,0.2813323274486441,7.7108354709901565,rolling13,1
