predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
62.41672  22.47565  28.536901 51.74162   8.389771 58.523613 23.40774 62.575726 35.363903 64.47328  14.545005 63.064823,777.12006,27.87687314,1.0002078,weighted24,12,-0.026376499,0
45.807465  12.220589  72.423096  27.858667   6.2455525 61.101295 16.704075  56.905964  37.773567  93.35536   15.382149  72.868126 ,1153.2101,33.95894702,1.1859637,weighted24,12,-0.218205121,0
40.51602   14.2307625 69.93992   65.12592    1.2423657 58.27031 19.593626  68.275246  54.55358   73.774124  -4.5618653 49.08855  ,773.82806,27.81776526,0.72661394,weighted24,12,0.081800525,0
 26.75634   25.07331   74.305305  61.67351    8.749738  51.821857  23.124369  56.57709   67.633675  59.2444   -23.411695  54.551277,810.95355,28.47724622,0.5679993,weighted24,12,-0.141958518,0
 36.40548    25.93734    62.18352    59.713882    2.9505055  42.41053  38.165043   55.49983    52.298332   37.09251   -13.213367   85.8361   ,1736.028,41.66566877,0.46986994,weighted24,12,0.018435288,0
 23.821846   44.995636   41.150764   26.577505   53.36479    26.992983  45.282196   46.00837    47.354183    3.4539065 -13.380684   65.86011  ,652.1241,25.53672032,0.4947492,weighted24,12,0.148255814,0
60.13546  32.497524 29.529142 29.71083  26.821165 60.919983 60.275734 48.233482 38.20676  34.962593 38.01439  63.081436,513.0264,22.65008672,0.34423408,weighted24,12,0.153000841,0
49.602634 31.726452 44.878136 45.941364 54.318336 53.14177  47.84903 53.219933 37.313786 58.2223   30.210186 48.97095 ,517.57306,22.75023207,0.26750225,weighted24,12,-0.093040257,0
44.920998 28.918564 59.763077 31.011122 24.901695 65.831985 36.368603 54.628826 46.525455 61.942627 26.410822 59.645275,204.99121,14.31751413,0.2819303,weighted24,12,0.18603199,0
47.060505 28.324202 54.340588 50.06734  32.586773 59.58875  26.51605 32.104084 51.84602  69.408104 22.944115 55.359173,336.61905,18.34718096,0.4527547,weighted24,12,0.057398091,0
35.162918 21.218481 50.810192 54.18127  20.345179 70.70671  13.516824 45.361546 60.502914 58.5897   30.830603 58.684673,538.3066,23.20143486,0.28711203,weighted24,12,0.288813108,0
