predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
56.768066 72.51251  77.77308  71.384766 85.39     96.191505 69.13888 65.50427  51.225227 73.040565 81.81076  48.838318,2308.2363,48.04410815,0.37386218,raw,1,0.102538391,0
81.288605 65.44403  85.765564 93.14795  77.25817  86.836784 74.86211 54.248486 62.2866   56.59587  84.77117  39.313545,1831.849,42.80010513,0.34829593,raw,1,0.38782387,0
 96.9056    75.66106   63.770004  78.19849   58.157482 112.70004  69.0987    86.6042    38.764538  55.124283  73.08536   63.970562,1502.0122,38.75580224,0.3281874,raw,1,0.421090407,0
87.897995 89.007034 59.030563 72.100945 60.053387 87.75427  61.167683 84.18809  62.881493 43.562225 80.61313  52.048355,1224.2457,34.98922302,0.31606284,raw,1,0.566474194,0
81.26475  87.50521  72.74913  98.99321  75.3477   77.821175 76.62747 74.58022  74.626205 59.900578 77.95235  39.411667,714.30695,26.72652139,0.24383913,raw,1,0.578491773,0
70.14601  62.254723 75.74226  85.80706  68.39317  75.288246 76.43395 56.419125 66.07625  51.40751  42.340305 41.294636,1123.4364,33.51770281,0.33575055,raw,1,0.684200462,0
61.693707 59.993015 58.95155  86.95659  64.964714 82.12895  71.61997 75.454544 49.41554  81.86674  53.583096 44.974545,1119.4706,33.45849042,0.29990366,raw,1,-0.112329263,0
79.719955 78.20507  81.08083  67.359245 67.78546  51.730415 81.27086 35.99183  80.09334  64.48861  54.92602  14.791792,1393.1947,37.32552347,0.3308874,raw,1,0.183813168,0
61.64338 58.55503 86.44307 66.73251 89.42505 80.7706  84.50059 34.28017 89.95799 58.3737  17.82568 52.00782,1497.3828,38.69603097,0.3016151,raw,1,-0.330557485,0
56.33056  56.873142 99.21832  68.48507  83.399124 66.64475  68.53765 64.25948  59.40835  85.29256  64.71344  40.709515,994.67896,31.53853128,0.28191197,raw,1,-0.422237823,0
64.89719  37.53934  83.948784 84.24193  64.95806  64.29693  60.59237 44.57761  66.25686  93.70503  58.278214 41.644608,1270.9183,35.64994158,0.314322,raw,1,-0.202837688,0
72.78124  38.671925 85.12394  58.701153 60.48543  83.75697  69.2177 55.769012 58.792755 80.3979   55.997528 52.364666,1231.9933,35.09976191,0.31501594,raw,1,-0.224366722,0
72.129745 53.63471  67.78617  58.18218  62.304787 74.02904  71.74837 64.647064 54.2663   65.96502  76.37607  50.615402,1216.1083,34.87274403,0.32947877,raw,1,-0.026311021,0
64.34921  35.410305 75.77107  73.47075  65.212845 62.27847  61.44894 63.52029  56.202152 67.63838  63.86925  48.361034,1671.7843,40.88745898,0.37155572,raw,1,-0.137889885,0
41.32063  41.95829  94.398    66.96088  86.89134  84.92758  69.0465 46.908524 45.284763 63.53599  59.876194 43.186264,2163.0125,46.50819768,0.39245662,raw,1,-0.187913684,0
64.26309  47.468384 94.44358  56.033672 78.115295 66.69881  88.92919 52.145752 55.976925 78.20587  69.9786   16.697315,2447.2268,49.46945327,0.3791472,raw,1,-0.314603576,0
104.875626  63.37849  105.45641   51.61422   64.281     26.08577  91.20598   40.488705  64.47966   46.804127  63.555218  27.994997,3381.0652,58.14692757,0.4469974,raw,1,-0.547191035,0
71.314575 65.771935 94.970924 73.71654  87.256065 68.85093  83.29878 52.38687  57.218395 87.59364  43.03244  71.163574,2260.5198,47.54492376,0.35613456,raw,1,-0.374970638,0
74.28503  56.108418 94.335304 54.497253 58.93415  69.50639  80.92504 42.939556 68.43176  84.46672  63.09102  65.04226 ,2714.4963,52.10082857,0.4099946,raw,1,-0.064975439,0
83.582756 63.31737  85.53029  53.29621  26.841114 81.066    73.091156 56.984314 58.92515  53.65341  65.15159  89.38998 ,3275.2712,57.2299855,0.438216,raw,1,-0.109611549,0
78.53678  69.99185  76.85279  38.23747  31.757757 93.55268  62.946636 72.043076 61.254074 60.28129  65.64074  90.15871 ,3360.3145,57.96821934,0.44469824,raw,1,0.031853314,0
68.11671  80.471344 90.66331  47.288555 46.10146  96.487144 74.80924 63.445286 58.48047  67.25624  71.26535  65.97264 ,3257.693,57.07620446,0.43434575,raw,1,-0.14260957,0
67.839905 69.837814 83.70874  51.965664 51.90217  95.40271  85.00939 51.186478 46.606754 79.16007  65.63809  46.99202 ,3572.3542,59.76917473,0.46236572,raw,1,0.14296884,0
 68.13497   65.72741   69.435425  51.752106  55.28323  107.12145  87.68517   51.54592   33.676605  87.44333   71.683716  44.684227,3571.8914,59.76530229,0.46067443,raw,1,0.287463995,0
71.75437  69.19757  77.096855 51.45969  67.687485 99.29928  82.67469 38.624428 35.211872 84.81634  82.42342  36.90273 ,3507.6804,59.22567366,0.44569722,raw,1,0.086993432,0
 65.798935  66.55489   76.44187   50.5534    81.593414 105.48346  80.18842   33.50057   46.9272    68.20821   74.42404   51.35944 ,3140.1033,56.03662438,0.4297744,raw,1,0.219467576,0
64.36931  58.661407 79.35557  63.364082 68.9152   91.87903  57.746788 63.24722  40.756752 62.9978   88.81511  60.915226,2808.1287,52.99177919,0.40622237,raw,1,0.118307513,0
74.76341  65.055695 68.31618  85.04877  63.369453 87.46119  53.399498 65.05287  45.83498  58.67702  89.60566  55.15162 ,2315.3801,48.11839697,0.39177856,raw,1,0.339553255,0
