predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
 73.2477    94.98319   70.60804   78.28962  101.59115   38.876865  59.03439   78.16445   74.357414  58.812485  91.78498   78.19004 ,869.72736,29.4911403,0.2466592,rolling24,1,-0.11155419,0
 74.963615  92.959755  73.39368   76.52458  100.09422   39.525547  60.182182  76.53462   75.853065  57.68151   92.48841   78.776886,960.77167,30.996317,0.25371554,rolling24,1,-0.105705489,0
 74.34983   91.47534   74.899055  74.870316 101.27156   38.941208  57.947525  75.225204  76.439186  58.78      90.23766   81.779076,1098.4464,33.14281839,0.26698142,rolling24,1,-0.081803207,0
74.43     92.28543  71.85502  74.02235  99.515526 40.165047 59.194572 75.233765 75.815155 56.088516 89.44558  79.600815,1266.5309,35.5883532,0.28546068,rolling24,1,-0.104951237,0
74.871605 93.822754 69.72598  76.94644  99.52042  40.319096 59.361095 73.87805  73.003426 54.89549  90.37028  81.38174 ,1392.4326,37.31531344,0.2983655,rolling24,1,-0.162843716,0
74.62764  93.340836 69.24937  77.86134  98.76211  39.07326  59.78486 71.982994 72.30686  54.504784 91.15686  80.22689 ,1511.1747,38.87383031,0.3100244,rolling24,1,-0.31045461,0
75.23811  92.27343  73.05414  76.225624 96.79471  36.25385  59.29745 73.61663  72.09197  55.287292 92.58817  81.199524,1523.454,39.0314486,0.3038644,rolling24,1,-0.391344352,0
 73.39853   92.614975  77.591576  77.548485 111.60175   42.345154  60.13359   65.00664   84.60162   49.405994  77.45615   80.738945,1467.7115,38.31072367,0.28690603,rolling24,1,-0.228583477,0
 70.51513   90.75684   72.66895   75.78251  101.05261   26.76094  52.077152  66.7831    94.337234  49.172604  70.931854  59.20586 ,1693.3696,41.15057264,0.3229659,rolling24,1,0.085503618,0
 61.613632  88.69721   70.64269   85.91239  102.467125  26.352106  53.338474  67.91527   89.459496  48.16591   80.48567   55.97706 ,1633.2701,40.41373704,0.31014764,rolling24,1,0.044766357,0
64.039925 76.97832  73.899475 81.26109  88.1594   25.049368 48.01342 71.54506  78.565216 56.118694 94.08622  63.016064,1587.3936,39.84210781,0.3217964,rolling24,1,-0.132832293,0
 61.116272  77.56243   78.99627   97.63354   96.922005  41.49706  51.806408  66.061714  74.247185  58.416348 106.162155 102.90899 ,1144.1532,33.82533368,0.3033369,rolling24,1,-0.057599721,0
