id,predict_data,mse,rmse,smooth,skip,result_corr
1317,52.735195 56.09128  50.649998 50.968315 52.83272  49.091827 54.78184 52.45055  52.230186 52.43285  56.410946 54.367214,7623.469,87.31248043,rolling12,1,0.20389177017531274
1318,53.503105 55.772633 49.66484  50.545006 52.18491  49.279484 55.47294 54.542847 54.800114 53.73401  55.12226  56.770638,8094.2563,89.96808516,rolling12,1,0.40209909417568634
1319,54.938995 55.114    52.877834 51.82743  50.4067   49.006184 57.051224 55.84587  54.7866   53.183468 53.261772 57.907356,8614.708,92.81545134,rolling12,1,0.17020139417810853
1320,54.524906 55.234188 51.85599  52.448082 50.841003 49.02546  58.011948 55.727062 55.158485 52.221886 53.916927 57.888966,9154.805,95.68074356,rolling12,1,0.19551149712603078
1321,55.892452 55.245544 53.15668  52.718708 49.387596 50.240936 57.633377 57.04512  55.477695 52.282238 53.96992  58.935196,9560.379,97.77719011,rolling12,1,0.1393214957362547
1322,55.11442  55.419147 53.206318 54.004093 48.646748 50.498013 58.805153 56.55545  56.23882  53.79596  52.965485 58.760822,9913.458,99.56634978,rolling12,1,0.2009536744533204
1323,57.22516  56.01788  54.348476 54.06896  49.11908  50.439857 58.76196 56.633644 55.90246  50.83079  51.965347 58.562057,10194.994,100.9702636,rolling12,1,-0.11740717816056989
1324,58.355404 56.700077 53.67354  54.69978  47.453754 51.05383  56.60715 57.146244 57.236103 51.888176 53.043953 58.72643 ,10287.035,101.4250223,rolling12,1,-0.21211954139032457
1325,57.86268  53.836926 57.14649  53.66944  47.74484  51.336124 50.365448 55.98889  59.485886 53.815228 51.835594 58.005733,10401.947,101.9899371,rolling12,1,-0.42067550242162344
1326,57.84735  54.801384 56.170906 52.638905 47.12465  51.568558 51.73752 56.0307   59.514893 52.358116 51.875607 58.04885 ,10341.79,101.694592,rolling12,1,-0.4532468857767169
1327,54.909576 51.871906 57.80008  51.791225 46.855087 53.399075 48.581837 53.510044 57.8506   52.87929  51.116894 57.34345 ,10351.323,101.7414529,rolling12,1,-0.3910913191356248
1328,55.605507 54.65364  54.405067 49.186405 48.777737 52.252647 49.280746 55.39545  58.425346 52.835495 50.81201  56.662132,10049.923,100.2493035,rolling12,1,-0.366767754468405
1329,56.814068 55.884914 54.718437 51.907024 47.978752 52.746754 50.726124 54.94709  56.734158 52.818844 51.4404   58.144722,9548.862,97.7182803,rolling12,1,-0.2376265586200177
1330,56.593887 55.677658 53.09658  53.438416 48.43432  50.629395 48.604336 54.51786  59.09638  53.773148 52.18817  57.323975,9102.872,95.40897269,rolling12,1,-0.23245917171354336
1331,56.58428  54.739758 53.18116  53.347034 47.411545 50.633392 49.58515 53.503117 58.613796 52.813393 52.28957  57.28187 ,8608.291,92.78087635,rolling12,1,-0.1748598910259813
1332,56.130062 53.851604 55.805412 53.78744  47.854595 51.10142  48.28252 54.03684  57.3793   54.372463 52.58229  55.450485,8008.5737,89.49063488,rolling12,1,-0.025475427765157516
1333,55.606243 54.426247 57.402378 51.70856  49.562927 51.24878  47.068104 51.20732  56.527126 52.98099  53.78622  53.557858,7505.1274,86.63213862,rolling12,1,0.21409261560343756
1334,55.442017 54.833565 54.545547 50.021866 48.754192 48.83924  46.037136 52.53538  57.977814 52.26948  54.8713   52.873566,7079.383,84.13906829,rolling12,1,0.09831756612434026
1335,55.64712  55.120502 54.42528  51.118004 48.82848  50.63326  47.357723 51.530884 55.982735 53.64789  53.55725  55.020008,6589.8413,81.17783755,rolling12,1,0.2736220278134119
1336,55.320858 54.67513  52.967567 49.99931  48.738335 46.849438 47.09245 53.122345 59.46473  55.06522  52.814636 54.257805,6337.0977,79.60588958,rolling12,1,0.171756459702572
1337,57.202946 54.704582 53.496857 51.00836  47.412067 47.42493  47.489395 53.683453 59.09473  52.932102 52.509033 56.196453,6144.709,78.38819416,rolling12,1,0.5103384626391037
1338,53.57718  52.986145 52.420597 51.13426  48.118305 46.640713 47.254417 53.645924 59.34504  55.352962 53.314182 54.81477 ,6223.765,78.89084317,rolling12,1,0.5121130978598041
1339,54.510704 55.0085   52.50468  49.835236 49.082756 48.63956  51.213055 52.822144 55.845085 54.434406 54.300777 54.82083 ,6345.934,79.66137133,rolling12,1,0.7092235199787587
1340,53.90727  55.77693  53.300716 52.403503 50.147    49.743046 53.607826 52.07174  55.529034 55.413193 53.76713  56.009117,6577.7993,81.10363319,rolling12,1,0.6067557911140733
1341,55.63384  56.218994 52.698784 51.380886 51.824936 48.37507  51.80294 50.79921  55.63726  52.230034 54.717163 54.835682,7133.1206,84.4578037,rolling12,1,0.28933421032801165
1342,56.53713  56.582134 51.598118 51.357574 50.339066 48.325848 52.54921 54.342083 58.095856 53.60909  54.990623 57.41756 ,7549.084,86.88546475,rolling12,1,0.43420641211785255
1343,56.678448 54.145134 54.730377 53.979954 46.307682 47.82858  50.264557 53.610535 57.97616  55.516422 52.69815  57.75879 ,8260.144,90.8853319,rolling12,1,0.24495256301911467
1344,55.199142 55.685593 51.46721  52.646236 48.06822  47.86243  52.888474 53.193314 59.41552  52.50943  53.071384 57.14128 ,8959.643,94.65538853,rolling12,1,0.22647102528141183
