id,timestamp,raw,rolling3,rolling6,rolling9,rolling13,weighted3,weighted6,weighted9,weighted13
880,189105,68.5,39.96666667,32.06666667,28.38888889,23.00769231,48.4421603,37.44941516,31.75828099,27.11808638
881,189106,80.4,61.03333333,43.28333333,34.14444444,28.58461538,64.42108015,49.72101083,41.48662479,34.72978833
882,189107,98,82.3,55.86666667,42.96666667,35.95384615,81.21054008,63.51500774,52.78929984,43.76838999
883,189108,55.1,77.83333333,58.9,47.32222222,38.70769231,68.15527004,61.11071981,53.25143987,45.38719142
884,189109,89.7,80.93333333,70.98333333,55.83333333,44.51538462,78.92763502,69.27908558,60.54115189,51.71759265
885,189110,86,76.93333333,79.61666667,62.88888889,48.93076923,82.46381751,74.0564897,65.63292152,56.61507941
886,189111,69.8,81.83333333,79.83333333,66.54444444,52.86923077,76.13190875,72.84034979,66.46633721,58.4986395
887,189112,54.3,70.03333333,75.48333333,70.66666667,55.82307692,65.21595438,67.54310699,64.03306977,57.89883385
888,189201,115.2,79.76666667,78.35,79.66666667,63.67692308,90.20797719,81.15936214,74.26645582,66.08471473
889,189202,126.1,98.53333333,90.18333333,86.06666667,71.64615385,108.1539886,93.99954438,84.63316465,74.65832691
890,189203,83.3,108.2,89.11666667,86.38888889,75.21538462,95.7269943,90.9425317,84.36653172,75.89285164
891,189204,116,108.4666667,94.11666667,88.38888889,82.81538462,105.8634971,98.10180836,90.69322538,81.62244426
892,189205,132.7,110.6666667,104.6,97.01111111,90.39230769,119.2817486,107.987006,99.0945803,88.91923794
893,189206,127.3,125.3333333,116.7666667,101.1888889,94.91538462,123.2908743,113.5050043,104.7356642,94.40220395
894,189207,127.6,129.2,118.8333333,105.8111111,98.54615385,125.4454371,117.5321459,109.3085314,99.14474624
895,189208,169,141.3,125.9833333,116.8333333,104.0076923,147.2227186,132.2372471,121.2468251,109.1240682
896,189209,104.7,133.7666667,129.55,122.4333333,107.8230769,125.9613593,124.3694622,117.9374601,108.4920585
897,189210,117.5,130.4,129.8,122.6888889,109.9615385,121.7306796,122.4067587,117.8499681,109.7789073
898,189211,108.9,110.3666667,125.8333333,120.7777778,111.7230769,115.3153398,118.5476848,116.0599745,109.6533491
899,189212,131,119.1333333,126.45,126.0777778,116.4307692,123.1576699,122.1054891,119.0479796,112.7028706
900,189301,125,121.6333333,126.0166667,127.0777778,121.8692308,124.078835,122.9324922,120.2383837,114.4596034
901,189302,121.6,125.8666667,118.1166667,125.8444444,122.3615385,122.8394175,122.5517802,120.5107069,115.4796601
902,189303,109.5,118.7,118.9166667,123.8666667,121.0846154,116.1697087,118.8227001,118.3085655,114.6254229
903,189304,146.8,125.9666667,123.8,126,125.9692308,131.4848544,126.8162144,124.0068524,119.2217911
904,189305,141.3,132.5333333,129.2,122.9222222,127.9153846,136.3924272,130.9544388,127.4654819,122.3758209
905,189306,149.8,145.9666667,132.3333333,127.9333333,129.2307692,143.0962136,136.3388849,131.9323856,126.2935608
906,189307,147.6,146.2333333,136.1,131.2777778,130.7923077,145.3481068,139.5563463,135.0659084,129.3373378
907,189308,215.4,170.9333333,151.7333333,143.1111111,137.5461538,180.3740534,161.2259617,151.1327268,141.6320038
908,189309,129.9,164.3,155.1333333,142.9888889,134.5384615,155.1370267,152.2756869,146.8861814,139.9560033
909,189310,133.3,159.5333333,152.8833333,143.9111111,136.7384615,144.2185133,146.8540621,144.1689451,139.0051457
910,189311,125.2,129.4666667,150.2,144.3111111,137.3307692,134.7092567,140.6671872,140.3751561,137.032982
911,189312,156.4,138.3,151.3,149.5222222,140.9846154,145.5546283,145.1622766,143.5801249,139.7996989
912,189401,138.6,140.0666667,149.8,148.6111111,141.5692308,142.0773142,143.2873404,142.5840999,139.6283133
913,189402,141,145.3333333,137.4,148.5777778,142.8,141.5386571,142.6338146,142.2672799,139.8242686
914,189403,87.1,122.2333333,130.2666667,141.6111111,140.1461538,114.3193285,126.7670104,131.2338239,132.2922302
915,189404,136,121.3666667,130.7166667,140.3222222,142.1846154,125.1596643,129.4050074,132.1870592,132.8219116
916,189405,168.7,130.6,137.9666667,135.1333333,143.8692308,146.9298321,140.6321482,139.4896473,137.9473528
917,189406,164.8,156.5,139.3666667,139.0111111,145.6769231,155.8649161,147.5372487,144.5517179,141.7834453
918,189407,176.7,170.0666667,145.7166667,143.8333333,147.7461538,166.282458,155.8694634,150.9813743,146.7715245
919,189408,117.1,152.8666667,141.7333333,142.9333333,145.4,141.691229,144.7924738,144.2050994,142.5327353
920,189409,110,134.6,145.55,137.7777778,137.2923077,125.8456145,134.851767,137.3640795,137.8852017
921,189410,125.7,117.6,143.8333333,136.3444444,136.9692308,125.7728073,132.2369764,135.0312636,136.1444586
922,189411,94.3,110,131.4333333,131.1555556,133.9692308,110.0364036,121.3978403,126.8850109,130.1666788
923,189412,100.1,106.7,120.65,132.6,132.0384615,105.0682018,115.3127431,121.5280087,125.871439
924,189501,105.4,99.93333333,108.7666667,129.2,128.1153846,105.2341009,112.4805308,118.302407,122.9469477
925,189502,112,105.8333333,107.9166667,122.9,126.0692308,108.6170505,112.3432363,117.0419256,121.383098
926,189503,101.6,106.3333333,106.5166667,115.8777778,123.0384615,105.1085252,109.2737402,113.9535405,118.5569411
927,189504,128.2,113.9333333,106.9333333,110.4888889,126.2,116.6542626,114.681243,116.8028324,119.934521
928,189505,112.5,114.1,109.9666667,109.9777778,124.3923077,114.5771313,114.0580307,115.9422659,118.8724466
929,189506,119.1,119.9333333,113.1333333,110.9888889,120.5769231,116.8385657,115.4985934,116.5738127,118.9049542
930,189507,79.7,103.7666667,108.85,105.8777778,114.0307692,98.26928283,105.2704238,109.1990502,113.3042465
931,189508,114.9,104.5666667,109.3333333,108.1666667,109.2769231,106.5846414,108.0217313,110.3392401,113.5322112
932,189509,96.1,96.9,108.4166667,107.7222222,107.6615385,101.3423207,104.6155224,107.4913921,111.0418954
933,189510,113.2,108.0666667,105.9166667,108.5888889,107.9076923,107.2711604,107.0682303,108.6331137,111.350196
934,189511,78.6,95.96666667,100.2666667,104.8777778,104.2846154,92.93558018,98.93445019,102.626491,106.6715966
935,189512,117.9,103.2333333,100.0666667,106.6888889,106.1,105.4177901,104.3531787,105.6811928,108.2756542
